Image,PixelCount,MeanTb,MinTb,MedianTb,CenterX,CenterY,MinRadius,MaxRadius,MeanRadius,CloudTopHeight
dummy_image_3.png,1,46.0,46.0,46.0,24.0,18.0,0.0,0.0,0.0,48.8
dummy_image_3.png,2,43.5,30.0,43.5,32.0,18.5,0.5,0.5,0.5,52.0
dummy_image_3.png,1,5.0,5.0,5.0,50.0,18.0,0.0,0.0,0.0,57.0
dummy_image_3.png,2,76.0,68.0,76.0,52.5,18.0,0.5,0.5,0.5,44.4
dummy_image_3.png,4,59.25,32.0,59.5,58.75,18.75,0.35,1.27,0.87,51.6
dummy_image_3.png,1,96.0,96.0,96.0,62.0,18.0,0.0,0.0,0.0,38.8
dummy_image_3.png,1,80.0,80.0,80.0,3.0,19.0,0.0,0.0,0.0,42.0
dummy_image_3.png,7,48.71,4.0,50.0,5.71,20.14,0.32,1.72,1.11,57.2
dummy_image_3.png,1,55.0,55.0,55.0,21.0,19.0,0.0,0.0,0.0,47.0
dummy_image_3.png,1,33.0,33.0,33.0,23.0,19.0,0.0,0.0,0.0,51.4
dummy_image_3.png,6,54.33,6.0,55.5,25.33,21.17,0.37,2.19,1.28,56.8
dummy_image_3.png,3,65.67,60.0,66.0,28.67,19.33,0.47,0.75,0.65,46.0
dummy_image_3.png,1,39.0,39.0,39.0,35.0,19.0,0.0,0.0,0.0,50.2
dummy_image_3.png,23,53.22,6.0,69.0,43.04,22.13,0.97,4.34,2.51,56.8
dummy_image_3.png,2,48.5,45.0,48.5,61.0,19.5,0.5,0.5,0.5,49.0
dummy_image_3.png,1,28.0,28.0,28.0,0.0,20.0,0.0,0.0,0.0,52.4
dummy_image_3.png,4,61.5,43.0,58.5,12.5,20.5,0.71,0.71,0.71,49.4
dummy_image_3.png,4,62.5,43.0,61.0,15.75,20.25,0.35,1.27,0.87,49.4
dummy_image_3.png,2,62.5,33.0,62.5,19.0,20.5,0.5,0.5,0.5,51.4
dummy_image_3.png,1,17.0,17.0,17.0,27.0,20.0,0.0,0.0,0.0,54.6
dummy_image_3.png,1,96.0,96.0,96.0,31.0,20.0,0.0,0.0,0.0,38.8
dummy_image_3.png,1,7.0,7.0,7.0,40.0,20.0,0.0,0.0,0.0,56.6
dummy_image_3.png,1,20.0,20.0,20.0,46.0,20.0,0.0,0.0,0.0,54.0
dummy_image_3.png,1,79.0,79.0,79.0,48.0,20.0,0.0,0.0,0.0,42.2
dummy_image_3.png,6,62.5,36.0,67.0,52.17,20.33,0.37,2.19,1.28,50.8
dummy_image_3.png,5,52.0,14.0,36.0,56.4,20.8,0.45,1.26,0.85,55.2
dummy_image_3.png,3,37.0,9.0,36.0,63.0,21.0,0.0,1.0,0.67,56.2
dummy_image_3.png,1,31.0,31.0,31.0,23.0,21.0,0.0,0.0,0.0,51.8
dummy_image_3.png,8,29.25,4.0,13.5,29.0,22.5,0.5,1.8,1.13,57.2
dummy_image_3.png,3,45.33,10.0,56.0,32.67,21.33,0.47,0.75,0.65,56.0
dummy_image_3.png,1,50.0,50.0,50.0,35.0,21.0,0.0,0.0,0.0,48.0
dummy_image_3.png,6,51.17,28.0,53.5,37.0,22.17,0.17,1.83,1.09,52.4
dummy_image_3.png,1,66.0,66.0,66.0,49.0,21.0,0.0,0.0,0.0,44.8
dummy_image_3.png,1,64.0,64.0,64.0,0.0,22.0,0.0,0.0,0.0,45.2
dummy_image_3.png,3,48.0,28.0,40.0,2.33,22.67,0.47,0.75,0.65,52.4
dummy_image_3.png,2,78.5,69.0,78.5,7.5,22.0,0.5,0.5,0.5,44.2
dummy_image_3.png,23,53.39,0.0,68.0,13.35,26.26,0.43,4.86,2.81,58.0
dummy_image_3.png,3,76.33,71.0,73.0,16.33,22.67,0.47,0.75,0.65,43.8
dummy_image_3.png,8,33.25,1.0,32.5,21.75,22.88,0.28,2.25,1.29,57.8
dummy_image_3.png,2,12.5,5.0,12.5,48.0,22.5,0.5,0.5,0.5,57.0
dummy_image_3.png,5,44.6,17.0,33.0,51.2,23.2,0.28,1.81,1.12,54.6
dummy_image_3.png,4,79.75,37.0,91.5,58.0,22.5,0.5,1.12,0.81,50.6
dummy_image_3.png,11,62.64,28.0,56.0,4.18,24.82,0.26,3.19,1.57,52.4
dummy_image_3.png,1,84.0,84.0,84.0,32.0,23.0,0.0,0.0,0.0,41.2
dummy_image_3.png,3,23.0,12.0,26.0,34.67,23.33,0.47,0.75,0.65,55.6
dummy_image_3.png,1,15.0,15.0,15.0,0.0,24.0,0.0,0.0,0.0,55.0
dummy_image_3.png,7,58.57,2.0,80.0,30.0,25.43,0.43,1.86,1.22,57.6
dummy_image_3.png,6,46.0,2.0,46.0,40.33,25.83,0.37,2.19,1.28,57.6
dummy_image_3.png,1,71.0,71.0,71.0,49.0,24.0,0.0,0.0,0.0,43.8
dummy_image_3.png,1,0.0,0.0,0.0,53.0,24.0,0.0,0.0,0.0,58.0
dummy_image_3.png,2,61.5,42.0,61.5,55.5,24.0,0.5,0.5,0.5,49.6
dummy_image_3.png,1,65.0,65.0,65.0,59.0,24.0,0.0,0.0,0.0,45.0
dummy_image_3.png,1,65.0,65.0,65.0,61.0,24.0,0.0,0.0,0.0,45.0
dummy_image_3.png,4,54.5,27.0,47.5,10.25,26.0,0.25,1.03,0.77,52.6
dummy_image_3.png,14,36.36,1.0,23.0,18.71,26.79,0.84,2.83,1.81,57.8
dummy_image_3.png,4,54.5,22.0,51.5,23.25,25.75,0.35,1.27,0.87,53.6
dummy_image_3.png,1,25.0,25.0,25.0,38.0,25.0,0.0,0.0,0.0,53.0
dummy_image_3.png,1,98.0,98.0,98.0,63.0,25.0,0.0,0.0,0.0,38.4
dummy_image_3.png,15,37.8,0.0,44.0,1.67,28.47,0.57,2.98,1.78,58.0
dummy_image_3.png,2,33.0,8.0,33.0,34.0,26.5,0.5,0.5,0.5,56.4
dummy_image_3.png,23,55.91,0.0,63.0,47.09,29.04,0.1,4.22,2.48,58.0
dummy_image_3.png,7,36.43,1.0,30.0,57.43,26.43,0.61,1.67,1.2,57.8
dummy_image_3.png,6,58.5,45.0,47.5,62.33,27.17,0.37,1.95,1.18,49.0
dummy_image_3.png,3,57.67,3.0,71.0,6.33,27.33,0.47,0.75,0.65,57.4
dummy_image_3.png,3,53.33,44.0,52.0,26.0,27.0,0.0,1.0,0.67,49.2
dummy_image_3.png,1,22.0,22.0,22.0,36.0,27.0,0.0,0.0,0.0,53.6
dummy_image_3.png,1,55.0,55.0,55.0,38.0,27.0,0.0,0.0,0.0,47.0
dummy_image_3.png,1,64.0,64.0,64.0,51.0,27.0,0.0,0.0,0.0,45.2
dummy_image_3.png,2,67.5,67.0,67.5,54.0,27.5,0.5,0.5,0.5,44.6
dummy_image_3.png,3,68.0,30.0,86.0,23.67,28.33,0.47,0.75,0.65,52.0
dummy_image_3.png,1,23.0,23.0,23.0,30.0,28.0,0.0,0.0,0.0,53.4
dummy_image_3.png,8,51.0,7.0,50.5,32.88,29.12,0.18,2.4,1.49,56.6
dummy_image_3.png,1,5.0,5.0,5.0,37.0,28.0,0.0,0.0,0.0,57.0
dummy_image_3.png,1,5.0,5.0,5.0,52.0,28.0,0.0,0.0,0.0,57.0
dummy_image_3.png,1,48.0,48.0,48.0,60.0,28.0,0.0,0.0,0.0,48.4
dummy_image_3.png,1,16.0,16.0,16.0,7.0,29.0,0.0,0.0,0.0,54.8
dummy_image_3.png,1,37.0,37.0,37.0,11.0,29.0,0.0,0.0,0.0,50.6
dummy_image_3.png,9,51.22,5.0,55.0,24.44,31.22,0.5,2.71,1.53,57.0
dummy_image_3.png,2,63.0,63.0,63.0,28.0,29.5,0.5,0.5,0.5,45.4
dummy_image_3.png,5,14.2,0.0,12.0,41.8,30.6,0.45,1.61,1.0,58.0
dummy_image_3.png,1,26.0,26.0,26.0,56.0,29.0,0.0,0.0,0.0,52.8
dummy_image_3.png,14,48.5,1.0,57.5,61.79,32.86,0.26,3.94,2.01,57.8
dummy_image_3.png,1,32.0,32.0,32.0,6.0,30.0,0.0,0.0,0.0,51.6
dummy_image_3.png,2,80.0,67.0,80.0,8.5,30.0,0.5,0.5,0.5,44.6
dummy_image_3.png,1,36.0,36.0,36.0,20.0,30.0,0.0,0.0,0.0,50.8
dummy_image_3.png,2,27.0,16.0,27.0,22.0,30.5,0.5,0.5,0.5,54.8
dummy_image_3.png,1,9.0,9.0,9.0,40.0,30.0,0.0,0.0,0.0,56.2
dummy_image_3.png,1,2.0,2.0,2.0,57.0,30.0,0.0,0.0,0.0,57.6
dummy_image_3.png,3,51.0,10.0,50.0,2.67,31.33,0.47,0.75,0.65,56.0
dummy_image_3.png,5,42.4,1.0,46.0,9.8,31.8,0.28,1.44,0.96,57.8
dummy_image_3.png,1,17.0,17.0,17.0,19.0,31.0,0.0,0.0,0.0,54.6
dummy_image_3.png,9,55.78,19.0,47.0,33.44,33.0,0.44,2.08,1.47,54.2
dummy_image_3.png,11,48.45,9.0,56.0,38.55,32.36,0.58,2.89,1.6,56.2
dummy_image_3.png,12,35.17,0.0,33.5,54.08,32.83,0.84,2.65,1.74,58.0
dummy_image_3.png,4,34.25,2.0,40.0,58.75,31.75,0.35,1.27,0.87,57.6
dummy_image_3.png,1,59.0,59.0,59.0,63.0,31.0,0.0,0.0,0.0,46.2
dummy_image_3.png,1,1.0,1.0,1.0,14.0,32.0,0.0,0.0,0.0,57.8
dummy_image_3.png,3,16.67,15.0,17.0,16.67,32.67,0.47,0.75,0.65,55.0
dummy_image_3.png,1,9.0,9.0,9.0,20.0,32.0,0.0,0.0,0.0,56.2
dummy_image_3.png,7,42.0,2.0,34.0,28.86,33.71,0.32,1.92,1.32,57.6
dummy_image_3.png,1,41.0,41.0,41.0,47.0,32.0,0.0,0.0,0.0,49.8
dummy_image_3.png,1,7.0,7.0,7.0,1.0,33.0,0.0,0.0,0.0,56.6
dummy_image_3.png,1,40.0,40.0,40.0,5.0,33.0,0.0,0.0,0.0,50.0
dummy_image_3.png,1,90.0,90.0,90.0,12.0,33.0,0.0,0.0,0.0,40.0
dummy_image_3.png,1,30.0,30.0,30.0,19.0,33.0,0.0,0.0,0.0,52.0
dummy_image_3.png,3,37.67,14.0,35.0,20.67,33.67,0.47,0.75,0.65,55.2
dummy_image_3.png,1,86.0,86.0,86.0,27.0,33.0,0.0,0.0,0.0,40.8
dummy_image_3.png,1,30.0,30.0,30.0,36.0,33.0,0.0,0.0,0.0,52.0
dummy_image_3.png,1,57.0,57.0,57.0,43.0,33.0,0.0,0.0,0.0,46.6
dummy_image_3.png,4,28.25,15.0,18.0,45.25,34.25,0.35,1.27,0.87,55.0
dummy_image_3.png,1,70.0,70.0,70.0,49.0,33.0,0.0,0.0,0.0,44.0
dummy_image_3.png,1,89.0,89.0,89.0,57.0,33.0,0.0,0.0,0.0,40.2
dummy_image_3.png,2,38.0,0.0,38.0,4.0,34.5,0.5,0.5,0.5,58.0
dummy_image_3.png,10,36.4,5.0,19.5,7.6,35.8,0.45,2.41,1.5,57.0
dummy_image_3.png,1,99.0,99.0,99.0,10.0,34.0,0.0,0.0,0.0,38.2
dummy_image_3.png,9,60.33,32.0,57.0,13.67,35.56,0.65,2.05,1.42,51.6
dummy_image_3.png,9,20.89,0.0,9.0,24.44,35.0,0.44,2.44,1.3,58.0
dummy_image_3.png,1,63.0,63.0,63.0,47.0,34.0,0.0,0.0,0.0,45.4
dummy_image_3.png,3,29.67,22.0,33.0,50.67,34.67,0.47,0.75,0.65,53.6
dummy_image_3.png,1,78.0,78.0,78.0,56.0,34.0,0.0,0.0,0.0,42.4
dummy_image_3.png,1,71.0,71.0,71.0,60.0,34.0,0.0,0.0,0.0,43.8
dummy_image_3.png,4,46.5,5.0,42.0,0.25,36.0,0.25,1.03,0.77,57.0
dummy_image_3.png,1,43.0,43.0,43.0,37.0,35.0,0.0,0.0,0.0,49.4
dummy_image_3.png,2,18.0,16.0,18.0,41.5,35.0,0.5,0.5,0.5,54.8
dummy_image_3.png,1,9.0,9.0,9.0,58.0,35.0,0.0,0.0,0.0,56.2
dummy_image_3.png,1,52.0,52.0,52.0,6.0,36.0,0.0,0.0,0.0,47.6
dummy_image_3.png,1,26.0,26.0,26.0,11.0,36.0,0.0,0.0,0.0,52.8
dummy_image_3.png,3,43.67,3.0,33.0,17.0,36.0,0.0,1.0,0.67,57.4
dummy_image_3.png,6,38.33,3.0,34.5,21.0,37.5,0.5,1.8,1.14,57.4
dummy_image_3.png,1,10.0,10.0,10.0,27.0,36.0,0.0,0.0,0.0,56.0
dummy_image_3.png,5,18.0,8.0,19.0,37.8,36.8,0.28,1.44,0.96,56.4
dummy_image_3.png,3,42.67,5.0,50.0,48.0,36.0,0.0,1.0,0.67,57.0
dummy_image_3.png,1,30.0,30.0,30.0,57.0,36.0,0.0,0.0,0.0,52.0
dummy_image_3.png,2,40.0,5.0,40.0,2.5,37.0,0.5,0.5,0.5,57.0
dummy_image_3.png,2,23.0,5.0,23.0,5.0,37.5,0.5,0.5,0.5,57.0
dummy_image_3.png,1,30.0,30.0,30.0,28.0,37.0,0.0,0.0,0.0,52.0
dummy_image_3.png,3,67.33,58.0,66.0,31.67,37.33,0.47,0.75,0.65,46.4
dummy_image_3.png,1,79.0,79.0,79.0,41.0,37.0,0.0,0.0,0.0,42.2
dummy_image_3.png,1,36.0,36.0,36.0,44.0,37.0,0.0,0.0,0.0,50.8
dummy_image_3.png,3,75.0,58.0,79.0,53.0,37.0,0.0,1.0,0.67,46.4
dummy_image_3.png,16,55.5,5.0,57.0,58.94,39.5,0.5,3.41,1.83,57.0
dummy_image_3.png,1,93.0,93.0,93.0,10.0,38.0,0.0,0.0,0.0,39.4
dummy_image_3.png,1,28.0,28.0,28.0,16.0,38.0,0.0,0.0,0.0,52.4
dummy_image_3.png,8,39.75,1.0,35.5,18.0,39.62,0.62,2.58,1.54,57.8
dummy_image_3.png,1,46.0,46.0,46.0,24.0,38.0,0.0,0.0,0.0,48.8
dummy_image_3.png,1,57.0,57.0,57.0,27.0,38.0,0.0,0.0,0.0,46.6
dummy_image_3.png,1,49.0,49.0,49.0,30.0,38.0,0.0,0.0,0.0,48.2
dummy_image_3.png,1,79.0,79.0,79.0,35.0,38.0,0.0,0.0,0.0,42.2
dummy_image_3.png,2,49.5,5.0,49.5,39.5,38.0,0.5,0.5,0.5,57.0
dummy_image_3.png,2,46.0,11.0,46.0,43.0,38.5,0.5,0.5,0.5,55.8
dummy_image_3.png,1,25.0,25.0,25.0,45.0,38.0,0.0,0.0,0.0,53.0
dummy_image_3.png,2,32.5,21.0,32.5,50.5,38.0,0.5,0.5,0.5,53.8
dummy_image_3.png,2,17.5,12.0,17.5,55.0,38.5,0.5,0.5,0.5,55.6
dummy_image_3.png,1,34.0,34.0,34.0,63.0,38.0,0.0,0.0,0.0,51.2
dummy_image_3.png,1,91.0,91.0,91.0,1.0,39.0,0.0,0.0,0.0,39.8
dummy_image_3.png,1,35.0,35.0,35.0,9.0,39.0,0.0,0.0,0.0,51.0
dummy_image_3.png,29,50.14,2.0,52.0,10.9,44.0,0.1,5.12,2.76,57.6
dummy_image_3.png,6,52.5,5.0,62.0,25.0,40.17,0.17,1.3,0.99,57.0
dummy_image_3.png,3,32.33,6.0,29.0,28.67,39.67,0.47,0.75,0.65,56.8
dummy_image_3.png,1,58.0,58.0,58.0,31.0,39.0,0.0,0.0,0.0,46.4
dummy_image_3.png,2,40.0,25.0,40.0,33.5,39.0,0.5,0.5,0.5,53.0
dummy_image_3.png,5,31.0,14.0,18.0,37.0,39.6,0.4,1.17,0.98,55.2
dummy_image_3.png,1,27.0,27.0,27.0,48.0,39.0,0.0,0.0,0.0,52.6
dummy_image_3.png,1,78.0,78.0,78.0,53.0,39.0,0.0,0.0,0.0,42.4
dummy_image_3.png,1,33.0,33.0,33.0,5.0,40.0,0.0,0.0,0.0,51.4
dummy_image_3.png,1,61.0,61.0,61.0,8.0,40.0,0.0,0.0,0.0,45.8
dummy_image_3.png,4,53.5,3.0,63.5,14.75,41.25,0.35,1.27,0.87,57.4
dummy_image_3.png,12,49.25,3.0,49.5,20.5,42.0,0.5,2.69,1.52,57.4
dummy_image_3.png,1,37.0,37.0,37.0,32.0,40.0,0.0,0.0,0.0,50.6
dummy_image_3.png,1,15.0,15.0,15.0,41.0,40.0,0.0,0.0,0.0,55.0
dummy_image_3.png,11,36.18,4.0,29.0,45.64,41.82,0.41,2.89,1.64,57.2
dummy_image_3.png,19,49.21,8.0,55.0,51.16,43.89,0.85,4.82,2.66,56.4
dummy_image_3.png,1,48.0,48.0,48.0,3.0,41.0,0.0,0.0,0.0,48.4
dummy_image_3.png,5,43.0,7.0,50.0,29.6,42.2,0.45,1.26,0.85,56.6
dummy_image_3.png,5,35.0,5.0,29.0,37.8,41.8,0.28,1.81,1.12,57.0
dummy_image_3.png,1,57.0,57.0,57.0,43.0,41.0,0.0,0.0,0.0,46.6
dummy_image_3.png,7,69.57,36.0,73.0,1.29,43.43,0.52,1.73,1.18,50.8
dummy_image_3.png,5,28.4,9.0,30.0,7.2,42.4,0.45,1.26,0.85,56.2
dummy_image_3.png,3,25.33,15.0,30.0,26.67,42.67,0.47,0.75,0.65,55.0
dummy_image_3.png,3,43.33,2.0,52.0,32.33,42.33,0.47,0.75,0.65,57.6
dummy_image_3.png,2,54.5,46.0,54.5,41.5,42.0,0.5,0.5,0.5,48.8
dummy_image_3.png,1,75.0,75.0,75.0,56.0,42.0,0.0,0.0,0.0,43.0
dummy_image_3.png,2,24.0,24.0,24.0,4.0,43.5,0.5,0.5,0.5,53.2
dummy_image_3.png,1,36.0,36.0,36.0,34.0,43.0,0.0,0.0,0.0,50.8
dummy_image_3.png,5,54.6,12.0,62.0,38.8,43.8,0.28,1.81,1.12,55.6
dummy_image_3.png,1,61.0,61.0,61.0,50.0,43.0,0.0,0.0,0.0,45.8
dummy_image_3.png,2,52.5,26.0,52.5,54.5,43.0,0.5,0.5,0.5,52.8
dummy_image_3.png,4,57.25,19.0,58.5,59.25,44.25,0.35,1.27,0.87,54.2
dummy_image_3.png,2,42.0,21.0,42.0,63.0,43.5,0.5,0.5,0.5,53.8
dummy_image_3.png,15,57.33,0.0,68.0,16.6,45.67,0.78,4.11,2.11,58.0
dummy_image_3.png,28,51.46,3.0,53.0,30.82,46.82,0.84,8.03,3.81,57.4
dummy_image_3.png,1,35.0,35.0,35.0,35.0,44.0,0.0,0.0,0.0,51.0
dummy_image_3.png,1,23.0,23.0,23.0,42.0,44.0,0.0,0.0,0.0,53.4
dummy_image_3.png,3,50.33,30.0,39.0,56.67,44.67,0.47,0.75,0.65,52.0
dummy_image_3.png,11,31.55,3.0,25.0,4.36,47.18,0.41,2.73,1.58,57.4
dummy_image_3.png,1,56.0,56.0,56.0,41.0,45.0,0.0,0.0,0.0,46.8
dummy_image_3.png,6,66.17,38.0,70.5,43.67,45.83,0.37,1.67,1.07,50.4
dummy_image_3.png,1,98.0,98.0,98.0,22.0,46.0,0.0,0.0,0.0,38.4
dummy_image_3.png,1,0.0,0.0,0.0,39.0,46.0,0.0,0.0,0.0,58.0
dummy_image_3.png,1,71.0,71.0,71.0,54.0,46.0,0.0,0.0,0.0,43.8
dummy_image_3.png,1,64.0,64.0,64.0,58.0,46.0,0.0,0.0,0.0,45.2
dummy_image_3.png,1,54.0,54.0,54.0,63.0,46.0,0.0,0.0,0.0,47.2
dummy_image_3.png,2,68.0,57.0,68.0,6.5,47.0,0.5,0.5,0.5,46.6
dummy_image_3.png,11,41.36,6.0,31.0,27.91,48.91,0.13,2.7,1.53,56.8
dummy_image_3.png,2,44.0,16.0,44.0,35.5,47.0,0.5,0.5,0.5,54.8
dummy_image_3.png,2,43.0,1.0,43.0,40.5,47.0,0.5,0.5,0.5,57.8
dummy_image_3.png,31,53.55,4.0,61.0,47.0,51.35,0.65,5.01,2.8,57.2
dummy_image_3.png,1,34.0,34.0,34.0,55.0,47.0,0.0,0.0,0.0,51.2
dummy_image_3.png,1,48.0,48.0,48.0,61.0,47.0,0.0,0.0,0.0,48.4
dummy_image_3.png,2,40.5,13.0,40.5,0.0,48.5,0.5,0.5,0.5,55.4
dummy_image_3.png,1,98.0,98.0,98.0,2.0,48.0,0.0,0.0,0.0,38.4
dummy_image_3.png,1,49.0,49.0,49.0,22.0,48.0,0.0,0.0,0.0,48.2
dummy_image_3.png,7,41.86,10.0,29.0,53.57,48.86,0.45,1.83,1.12,56.0
dummy_image_3.png,12,47.75,1.0,55.0,59.75,50.33,0.42,3.24,1.86,57.8
dummy_image_3.png,1,96.0,96.0,96.0,8.0,49.0,0.0,0.0,0.0,38.8
dummy_image_3.png,3,30.67,22.0,31.0,22.67,49.67,0.47,0.75,0.65,53.6
dummy_image_3.png,1,51.0,51.0,51.0,41.0,49.0,0.0,0.0,0.0,47.8
dummy_image_3.png,1,9.0,9.0,9.0,45.0,49.0,0.0,0.0,0.0,56.2
dummy_image_3.png,1,72.0,72.0,72.0,58.0,49.0,0.0,0.0,0.0,43.6
dummy_image_3.png,1,24.0,24.0,24.0,6.0,50.0,0.0,0.0,0.0,53.2
dummy_image_3.png,1,22.0,22.0,22.0,9.0,50.0,0.0,0.0,0.0,53.6
dummy_image_3.png,5,59.0,12.0,47.0,14.8,50.2,0.28,1.81,1.12,55.6
dummy_image_3.png,1,19.0,19.0,19.0,20.0,50.0,0.0,0.0,0.0,54.2
dummy_image_3.png,8,53.0,14.0,51.5,38.75,51.0,0.75,2.02,1.34,55.2
dummy_image_3.png,1,1.0,1.0,1.0,52.0,50.0,0.0,0.0,0.0,57.8
dummy_image_3.png,5,23.8,1.0,8.0,0.2,52.8,0.28,1.81,1.12,57.8
dummy_image_3.png,1,4.0,4.0,4.0,3.0,51.0,0.0,0.0,0.0,57.2
dummy_image_3.png,1,92.0,92.0,92.0,8.0,51.0,0.0,0.0,0.0,39.6
dummy_image_3.png,6,73.83,28.0,89.0,11.83,52.17,0.24,1.18,0.91,52.4
dummy_image_3.png,3,21.33,12.0,21.0,18.67,51.33,0.47,0.75,0.65,55.6
dummy_image_3.png,1,83.0,83.0,83.0,36.0,51.0,0.0,0.0,0.0,41.4
dummy_image_3.png,1,80.0,80.0,80.0,56.0,51.0,0.0,0.0,0.0,42.0
dummy_image_3.png,4,38.0,6.0,29.5,5.25,52.25,0.35,1.27,0.87,56.8
dummy_image_3.png,10,40.4,9.0,33.5,9.0,54.3,0.3,2.3,1.36,56.2
dummy_image_3.png,1,19.0,19.0,19.0,15.0,52.0,0.0,0.0,0.0,54.2
dummy_image_3.png,1,94.0,94.0,94.0,21.0,52.0,0.0,0.0,0.0,39.2
dummy_image_3.png,1,44.0,44.0,44.0,27.0,52.0,0.0,0.0,0.0,49.2
dummy_image_3.png,5,54.4,17.0,49.0,31.0,53.0,0.0,1.41,0.97,54.6
dummy_image_3.png,1,60.0,60.0,60.0,35.0,52.0,0.0,0.0,0.0,46.0
dummy_image_3.png,14,57.43,5.0,55.5,54.71,54.93,0.29,3.52,1.94,57.0
dummy_image_3.png,2,52.5,28.0,52.5,3.0,53.5,0.5,0.5,0.5,52.4
dummy_image_3.png,13,49.92,14.0,47.0,19.38,54.85,0.41,2.31,1.43,55.2
dummy_image_3.png,1,75.0,75.0,75.0,23.0,53.0,0.0,0.0,0.0,43.0
dummy_image_3.png,1,81.0,81.0,81.0,28.0,53.0,0.0,0.0,0.0,41.8
dummy_image_3.png,18,54.17,6.0,61.0,42.61,57.17,0.63,4.18,2.27,56.8
dummy_image_3.png,1,1.0,1.0,1.0,51.0,53.0,0.0,0.0,0.0,57.8
dummy_image_3.png,1,41.0,41.0,41.0,53.0,53.0,0.0,0.0,0.0,49.8
dummy_image_3.png,2,86.0,85.0,86.0,60.0,53.5,0.5,0.5,0.5,41.0
dummy_image_3.png,13,28.69,2.0,23.0,15.46,56.15,0.49,2.4,1.49,57.6
dummy_image_3.png,1,96.0,96.0,96.0,22.0,54.0,0.0,0.0,0.0,38.8
dummy_image_3.png,2,41.0,19.0,41.0,24.0,54.5,0.5,0.5,0.5,54.2
dummy_image_3.png,2,91.0,84.0,91.0,26.5,54.0,0.5,0.5,0.5,41.2
dummy_image_3.png,4,55.0,20.0,55.5,33.0,54.75,0.25,1.03,0.77,54.0
dummy_image_3.png,1,67.0,67.0,67.0,35.0,54.0,0.0,0.0,0.0,44.6
dummy_image_3.png,8,37.38,4.0,26.5,38.25,56.12,0.28,2.25,1.36,57.2
dummy_image_3.png,2,71.0,56.0,71.0,5.5,55.0,0.5,0.5,0.5,46.8
dummy_image_3.png,2,64.0,45.0,64.0,61.0,55.5,0.5,0.5,0.5,49.0
dummy_image_3.png,1,44.0,44.0,44.0,63.0,55.0,0.0,0.0,0.0,49.2
dummy_image_3.png,1,71.0,71.0,71.0,0.0,56.0,0.0,0.0,0.0,43.8
dummy_image_3.png,3,14.67,2.0,17.0,2.33,56.33,0.47,0.75,0.65,57.6
dummy_image_3.png,1,13.0,13.0,13.0,46.0,56.0,0.0,0.0,0.0,55.4
dummy_image_3.png,1,89.0,89.0,89.0,58.0,56.0,0.0,0.0,0.0,40.2
dummy_image_3.png,4,41.5,6.0,47.5,4.25,57.75,0.35,1.27,0.87,56.8
dummy_image_3.png,1,89.0,89.0,89.0,11.0,57.0,0.0,0.0,0.0,40.2
dummy_image_3.png,1,19.0,19.0,19.0,22.0,57.0,0.0,0.0,0.0,54.2
dummy_image_3.png,2,38.0,30.0,38.0,25.0,57.5,0.5,0.5,0.5,52.0
dummy_image_3.png,11,50.55,29.0,50.0,30.36,57.64,0.51,3.69,1.85,52.2
dummy_image_3.png,4,59.75,31.0,55.5,48.5,57.5,0.71,0.71,0.71,51.8
dummy_image_3.png,1,72.0,72.0,72.0,51.0,57.0,0.0,0.0,0.0,43.6
dummy_image_3.png,1,94.0,94.0,94.0,59.0,57.0,0.0,0.0,0.0,39.2
dummy_image_3.png,7,50.86,8.0,48.0,62.0,58.71,0.29,2.29,1.25,56.4
dummy_image_3.png,1,96.0,96.0,96.0,0.0,58.0,0.0,0.0,0.0,38.8
dummy_image_3.png,1,65.0,65.0,65.0,7.0,58.0,0.0,0.0,0.0,45.0
dummy_image_3.png,2,49.5,39.0,49.5,13.0,58.5,0.5,0.5,0.5,50.2
dummy_image_3.png,11,51.73,4.0,60.0,20.82,59.55,0.49,2.85,1.52,57.2
dummy_image_3.png,1,23.0,23.0,23.0,23.0,58.0,0.0,0.0,0.0,53.4
dummy_image_3.png,1,14.0,14.0,14.0,27.0,58.0,0.0,0.0,0.0,55.2
dummy_image_3.png,1,47.0,47.0,47.0,56.0,58.0,0.0,0.0,0.0,48.6
dummy_image_3.png,3,37.33,4.0,52.0,1.33,59.33,0.47,0.75,0.65,57.2
dummy_image_3.png,10,47.3,11.0,38.5,9.9,59.9,0.14,2.2,1.35,55.8
dummy_image_3.png,1,61.0,61.0,61.0,24.0,59.0,0.0,0.0,0.0,45.8
dummy_image_3.png,1,92.0,92.0,92.0,26.0,59.0,0.0,0.0,0.0,39.6
dummy_image_3.png,21,50.14,5.0,52.0,32.81,61.24,0.3,4.2,2.2,57.0
dummy_image_3.png,1,46.0,46.0,46.0,50.0,59.0,0.0,0.0,0.0,48.8
dummy_image_3.png,1,67.0,67.0,67.0,52.0,59.0,0.0,0.0,0.0,44.6
dummy_image_3.png,1,59.0,59.0,59.0,57.0,59.0,0.0,0.0,0.0,46.2
dummy_image_3.png,2,52.0,23.0,52.0,3.0,60.5,0.5,0.5,0.5,53.4
dummy_image_3.png,2,33.0,27.0,33.0,6.0,60.5,0.5,0.5,0.5,52.6
dummy_image_3.png,1,9.0,9.0,9.0,14.0,60.0,0.0,0.0,0.0,56.2
dummy_image_3.png,1,3.0,3.0,3.0,16.0,60.0,0.0,0.0,0.0,57.4
